Title,Date,Link,Author,Views
ЗСУ відмінусували ще понад 1 500 окупантів та 19 танків,07:43,/news/2024/05/16/7456011/,,
"Блінкену показали, як виготовляють українські дрони",07:27,/news/2024/05/16/7456010/,,
Зеленський розповів прем'єру Португалії про ситуацію на фронті в Україні,07:15,https://www.eurointegration.com.ua/news/2024/05/16/7186072/,Ірина Кутєлєва,
Заборона бити зброєю США по РФ підриває здатність України захищатися на Харківщині – аналітики,06:30,/news/2024/05/16/7456008/,,
Наша духовна броня. Яке значення має орнамент української вишиванки,06:20,https://life.pravda.com.ua/society/2024/05/15/254340/,,
У Скадовську росіяни влаштували змагання з пілотування БпЛА серед школярів – спротив,05:14,/news/2024/05/16/7456007/,,
ISW: Росіяни просунулися не більше ніж на 8 км від кордону на півночі Харківщини,04:28,/news/2024/05/16/7456006/,,
Нова Зеландія розширює санкції проти РФ,03:24,/news/2024/05/16/7456005/,,
"Білий дім вважає неприйнятним, що Китай допомагає РФ у війні проти України",02:28,/news/2024/05/16/7456004/,,
"Німеччина знищила Латвію, Чехія перемогла Данію: результати ЧС з хокею",01:58,https://champion.com.ua/ukr/ice-hockey/rezultati-chs-z-hokeyu-nimechchina-znishchila-latviyu-chehiya-peremogla-daniyu-1000508/,,
"Після замаху Фіцо прооперували, загрози життю нема – ЗМІ",01:42,/news/2024/05/16/7456002/,,
фотоРосіяни авіаударом пошкодили університет у Харкові,01:14,/news/2024/05/16/7456001/,,
"Міністри Естонії, Ісландії та Литви виступили на акції проти скандального закону у Грузії",00:44,https://www.eurointegration.com.ua/news/2024/05/15/7186066/,Олег Павлюк,
"футбол""Челсі"" попри травму Мудрика переміг ""Брайтон"": результати матчів АПЛ",00:32,https://champion.com.ua/ukr/football/rezultati-matchiv-apl-chelsi-popri-travmu-mudrika-peremig-brayton-1000476/,,
Окупанти завдали ударів по Харкову,00:10,/news/2024/05/16/7455998/,,
"відеоПутін прилетів у Китай, планує розмову ""тет-а-тет"" з Сі Цзіньпіном",23:53,/news/2024/05/15/7455997/,,
Генштаб: За 5 днів противник на Харківщині втратив 710 окупантів,23:35,/news/2024/05/15/7455995/,,
Як це – будувати життя наново у віці 60+. Досвід жінок,23:29,https://life.pravda.com.ua/society/nove-zhittya-u-vici-60-dosvid-doroslih-zhinok-pro-viynu-ta-neprosti-rishennya-301541/,,
СПЕЦПРОЄКТЗелений перехід: коли українці пересядуть на електромобілі,,https://www.epravda.com.ua/cdn/cd1/2024/peresiadut_na_elektromobili/,,
"Новини економіки 15 травня: відключення світла, США можуть обмежити доступ Raiffeisen до своєї фінсистеми",23:23,https://www.epravda.com.ua/news/2024/05/15/713739/,Економічна правда,3030 переглядів
"відео, оновленоУ Севастополі повідомили про вибухи та роботу ППО",23:17,/news/2024/05/15/7455992/,,
Конкурент OpenAI призначив співзасновника Instagram керівником відділу продуктів,22:45,https://www.epravda.com.ua/news/2024/05/15/713738/,Олексій Павлиш,1888 переглядів
"На Сумщині за день зафіксували 37 обстрілів, відомо про загиблу та постраждалого",22:33,/news/2024/05/15/7455990/,,
"""Отелло"" у столичному Театрі Лесі Українки: що треба знати про прем'єру",22:22,https://life.pravda.com.ua/culture/otello-davida-petrosyana-u-teatri-imeni-lesi-ukrajinki-vidguk-up-301547/,,
Через обстріл на Дніпропетровщині загинуло двоє залізничників,22:07,https://www.epravda.com.ua/news/2024/05/15/713740/,Олексій Павлиш,6819 переглядів
"Американська розвідка заявила, що Росія посилила кампанію дезінформації проти Зеленського",22:04,/news/2024/05/15/7455987/,,
На Полтавщині уламки російської ракети впали на подвір’я будинку,21:56,/news/2024/05/15/7455986/,,
фотоПосвідчення зупинило кулю і врятувало життя прикордонника у Вовчанську,21:54,/news/2024/05/15/7455985/,,
"Чи нормально боятися мобілізації? Подкаст ""War-life balance""",21:46,https://www.pravda.com.ua/podcasts/63bd7dd461e41/2024/05/15/7455924/,,
